id,cluster_id,irradiance,farm_type,capacity,capacity_factor,power_generation,estimated_cost
9417,13,5.940139771,medium_residential,0.01,0.248,21.68151016,26600
9418,13,5.940139771,small_community,0.15,0.248,325.2226525,399000
9419,13,5.932481766,large_utility,2000.0,0.247,4330711.689,5320000000
9420,13,5.932481766,large_community,5.0,0.247,10826.77922,13300000
9421,13,5.95373106,small_residential,0.005,0.248,10.86555918,13300
9422,13,5.853550434,large_utility,2000.0,0.244,4273091.817,5320000000
9423,13,5.853550434,medium_residential,0.01,0.244,21.36545908,26600
9424,13,5.871688843,small_residential,0.005,0.245,10.71583214,13300
9425,13,5.871688843,medium_residential,0.01,0.245,21.43166428,26600
9426,13,5.831192493,medium_community,2.0,0.243,4256.77052,5320000
9427,13,5.826969624,large_utility,2000.0,0.243,4253687.826,5320000000
9428,13,5.826969624,large_residential,0.015,0.243,31.90265869,39900
9429,13,5.870578289,large_utility,2000.0,0.245,4285522.151,5320000000
9430,13,5.731440067,medium_utility,500.0,0.239,1045987.812,1330000000
9431,13,5.548375607,small_residential,0.005,0.231,10.12578548,13300
9432,13,5.450077057,small_utility,5.0,0.227,9946.390629,13300000
9433,0,5.339955807,small_residential,0.005,0.222,9.745419348,13300
9434,0,5.391454697,small_community,0.15,0.225,295.1821447,399000
9435,0,5.274158001,medium_community,2.0,0.22,3850.135341,5320000
9436,0,5.30928421,large_residential,0.015,0.221,29.06833105,39900
9437,0,5.320318222,medium_residential,0.01,0.222,19.41916151,26600
9438,0,5.320318222,small_residential,0.005,0.222,9.709580755,13300
9439,0,5.262127399,large_residential,0.015,0.219,28.81014751,39900
9440,0,5.262127399,medium_community,2.0,0.219,3841.353001,5320000
9441,0,5.273681164,medium_residential,0.01,0.22,19.24893625,26600
9442,0,5.273681164,medium_residential,0.01,0.22,19.24893625,26600
9443,0,5.282478809,small_residential,0.005,0.22,9.640523826,13300
9444,0,5.282522202,medium_residential,0.01,0.22,19.28120604,26600
9445,0,5.246880054,large_residential,0.015,0.219,28.7266683,39900
9446,0,5.235663414,medium_utility,500.0,0.218,955508.5731,1330000000
9447,0,5.222814083,large_utility,2000.0,0.218,3812654.281,5320000000
9448,0,5.29014349,medium_community,2.0,0.22,3861.804748,5320000
9449,0,5.29014349,small_community,0.15,0.22,289.6353561,399000
9450,15,5.233553886,medium_utility,500.0,0.218,955123.5842,1330000000
9451,15,5.102691174,small_community,0.15,0.213,279.3723418,399000
9452,4,5.239945889,medium_community,2.0,0.218,3825.160499,5320000
9453,4,5.402058125,small_residential,0.005,0.225,9.858756078,13300
9454,4,5.370246887,small_residential,0.005,0.224,9.800700569,13300
9455,4,5.370246887,medium_community,2.0,0.224,3920.280228,5320000
9456,12,6.166141033,large_utility,2000.0,0.257,4501282.954,5320000000
9457,12,6.538816929,small_utility,5.0,0.272,11933.3409,13300000
9458,12,6.538816929,medium_residential,0.01,0.272,23.86668179,26600
9459,12,6.79014349,medium_community,2.0,0.283,4956.804748,5320000
9460,12,6.79014349,large_community,5.0,0.283,12392.01187,13300000
9461,12,6.738506794,large_utility,2000.0,0.281,4919109.96,5320000000
9462,12,6.562680721,medium_community,2.0,0.273,4790.756926,5320000
9463,12,6.562680721,large_utility,2000.0,0.273,4790756.926,5320000000
9464,12,6.654335499,medium_community,2.0,0.277,4857.664914,5320000
9465,12,6.654335499,large_utility,2000.0,0.277,4857664.914,5320000000
9466,1,6.169425488,large_community,5.0,0.257,11259.20152,13300000
9467,13,5.95373106,large_community,5.0,0.248,10865.55918,13300000
9468,2,6.432866573,large_community,5.0,0.268,11739.9815,13300000
9469,13,5.494892597,small_residential,0.005,0.229,10.02817899,13300
9470,2,6.167591095,large_community,5.0,0.257,11255.85375,13300000
9471,0,5.309298038,large_utility,2000.0,0.221,3875787.568,5320000000
9472,12,6.591644764,small_community,0.15,0.275,360.8925508,399000
9473,13,5.991781712,small_community,0.15,0.25,328.0500487,399000
9474,15,5.223249912,large_community,5.0,0.218,9532.431089,13300000
9475,1,6.507815838,medium_residential,0.01,0.271,23.75352781,26600
9476,13,5.982408047,medium_community,2.0,0.249,4367.157874,5320000
9477,1,6.242960453,small_utility,5.0,0.26,11393.40283,13300000
9478,13,5.971169949,small_community,0.15,0.249,326.9215547,399000
9479,2,6.425921917,small_residential,0.005,0.268,11.7273075,13300
9480,13,5.865297318,small_community,0.15,0.244,321.1250282,399000
9481,1,6.440198421,large_community,5.0,0.268,11753.36212,13300000
9482,13,5.960244656,medium_utility,500.0,0.248,1087744.65,1330000000
9483,13,5.965207577,small_community,0.15,0.249,326.5951148,399000
9484,15,5.233810902,large_residential,0.015,0.218,28.65511469,39900
9485,2,6.114395142,small_utility,5.0,0.255,11158.77113,13300000
9486,0,5.232782841,large_residential,0.015,0.218,28.64948605,39900
9487,1,6.463035583,large_residential,0.015,0.269,35.38511982,39900
9488,13,5.940907955,large_utility,2000.0,0.248,4336862.807,5320000000
9489,2,6.048589706,large_utility,2000.0,0.252,4415470.485,5320000000
9490,0,5.2608881,medium_residential,0.01,0.219,19.20224157,26600
9491,1,6.38953352,large_residential,0.015,0.266,34.98269602,39900
9492,13,5.954178333,small_community,0.15,0.248,325.9912637,399000
9493,12,6.942287922,large_residential,0.015,0.289,38.00902637,39900
9494,2,6.101047039,small_community,0.15,0.254,334.0323254,399000
9495,2,6.122570038,small_residential,0.005,0.255,11.17369032,13300
9496,13,5.935697556,medium_community,2.0,0.247,4333.059216,5320000
9497,1,6.413929462,medium_residential,0.01,0.267,23.41084254,26600
9498,2,6.097760677,medium_residential,0.01,0.254,22.25682647,26600
9499,1,6.347105026,small_utility,5.0,0.264,11583.46667,13300000
9500,13,5.884009838,medium_utility,500.0,0.245,1073831.795,1330000000
9501,2,6.086511135,small_community,0.15,0.254,333.2364846,399000
9502,1,6.468621731,small_residential,0.005,0.27,11.80523466,13300
9503,13,6.013174534,small_residential,0.005,0.251,10.97404352,13300
9504,1,6.256442547,medium_residential,0.01,0.261,22.8360153,26600
9505,13,5.921522617,medium_utility,500.0,0.247,1080677.878,1330000000
9506,1,6.303021908,medium_community,2.0,0.263,4601.205993,5320000
9507,2,6.077079296,small_residential,0.005,0.253,11.09066972,13300
9508,9,6.195955276,small_community,0.15,0.258,339.2285514,399000
9509,13,6.02118063,medium_utility,500.0,0.251,1098865.465,1330000000
9510,12,6.81447649,medium_utility,500.0,0.284,1243641.959,1330000000
9511,9,6.458199978,medium_community,2.0,0.269,4714.485984,5320000
9512,13,6.024392605,small_residential,0.005,0.251,10.9945165,13300
9513,0,5.267537594,medium_residential,0.01,0.219,19.22651222,26600
9514,9,6.054517746,large_community,5.0,0.252,11049.49489,13300000
9515,2,6.071062088,medium_community,2.0,0.253,4431.875324,5320000
9516,13,5.718574047,large_utility,2000.0,0.238,4174559.054,5320000000
9517,12,6.638784409,medium_residential,0.01,0.277,24.23156309,26600
9518,2,6.171798229,medium_community,2.0,0.257,4505.412707,5320000
9519,13,5.903979778,medium_community,2.0,0.246,4309.905238,5320000
9520,4,5.044940472,small_utility,5.0,0.21,9207.016361,13300000
9521,9,6.441776276,medium_community,2.0,0.268,4702.496681,5320000
9522,13,5.964480877,medium_utility,500.0,0.249,1088517.76,1330000000
9523,12,6.668238163,large_residential,0.015,0.278,36.50860394,39900
9524,2,6.380252838,large_utility,2000.0,0.266,4657584.572,5320000000
9525,13,5.940271378,medium_community,2.0,0.248,4336.398106,5320000
9526,1,6.297153473,small_community,0.15,0.262,344.7691526,399000
9527,2,6.116012573,small_residential,0.005,0.255,11.16172295,13300
9528,13,5.724967957,large_residential,0.015,0.239,31.34419956,39900
9529,1,6.256490707,small_residential,0.005,0.261,11.41809554,13300
9530,2,6.100903034,large_community,5.0,0.254,11134.14804,13300000
9531,13,5.838958263,small_residential,0.005,0.243,10.65609883,13300
9532,12,6.485800266,small_community,0.15,0.27,355.0975646,399000
9533,2,6.39777565,large_community,5.0,0.267,11675.94056,13300000
9534,2,6.045332432,medium_community,2.0,0.252,4413.092675,5320000
9535,4,5.364415646,large_residential,0.015,0.224,29.37017566,39900
9536,1,6.401879787,medium_community,2.0,0.267,4673.372245,5320000
9537,2,6.232854843,large_community,5.0,0.26,11374.96009,13300000
9538,13,5.890713215,medium_utility,500.0,0.245,1075055.162,1330000000
9539,12,6.357665539,medium_residential,0.01,0.265,23.20547922,26600
9540,2,6.406618595,small_residential,0.005,0.267,11.69207894,13300
9541,2,6.082166195,large_utility,2000.0,0.253,4439981.322,5320000000
9542,1,6.184328556,small_community,0.15,0.258,338.5919884,399000
9543,2,6.117244244,large_community,5.0,0.255,11163.97075,13300000
9544,15,5.204848766,large_utility,2000.0,0.217,3799539.599,5320000000
9545,12,6.570863247,small_residential,0.005,0.274,11.99182543,13300
9546,2,6.383081436,large_residential,0.015,0.266,34.94737086,39900
9547,13,6.004021168,small_utility,5.0,0.25,10957.33863,13300000
9548,1,6.375713348,medium_residential,0.01,0.266,23.27135372,26600
9549,2,6.263258457,large_residential,0.015,0.261,34.29134005,39900
9550,13,5.889894485,medium_residential,0.01,0.245,21.49811487,26600
9551,12,6.882732391,small_residential,0.005,0.287,12.56098661,13300
9552,9,6.441466808,small_residential,0.005,0.268,11.75567692,13300
9553,2,6.081298828,medium_community,2.0,0.253,4439.348144,5320000
9554,0,5.411530972,small_residential,0.005,0.225,9.876044024,13300
9555,12,6.540052414,small_community,0.15,0.273,358.0678697,399000
9556,2,6.299269199,medium_utility,500.0,0.262,1149616.629,1330000000
9557,13,5.968371868,small_community,0.15,0.249,326.7683598,399000
9558,2,6.341467381,small_residential,0.005,0.264,11.57317797,13300
9559,13,5.939920425,medium_community,2.0,0.247,4336.14191,5320000
9560,12,6.854829311,medium_residential,0.01,0.286,25.02012699,26600
9561,2,6.358508587,medium_residential,0.01,0.265,23.20855634,26600
9562,13,5.931562424,large_community,5.0,0.247,10825.10142,13300000
9563,12,6.851642132,medium_utility,500.0,0.285,1250424.689,1330000000
9564,2,6.332504749,medium_residential,0.01,0.264,23.11364233,26600
9565,4,5.035572529,medium_utility,500.0,0.21,918991.9865,1330000000
9566,1,6.175614834,large_utility,2000.0,0.257,4508198.829,5320000000
9567,2,6.164717197,small_community,0.15,0.257,337.5182665,399000
9568,12,6.839781284,large_residential,0.015,0.285,37.44780253,39900
9569,2,6.336547852,large_utility,2000.0,0.264,4625679.932,5320000000
9570,9,6.346460819,large_utility,2000.0,0.264,4632916.398,5320000000
9571,0,5.402886868,large_community,5.0,0.225,9860.268534,13300000
9572,12,6.748163223,medium_community,2.0,0.281,4926.159153,5320000
9573,2,6.343179226,small_utility,5.0,0.264,11576.30209,13300000
9574,0,5.281489849,large_residential,0.015,0.22,28.91615692,39900
9575,12,6.434378147,small_residential,0.005,0.268,11.74274012,13300
9576,2,6.260629654,medium_residential,0.01,0.261,22.85129824,26600
9577,0,5.282520771,large_community,5.0,0.22,9640.600407,13300000
9578,12,6.607586384,large_community,5.0,0.275,12058.84515,13300000
9579,2,6.339951038,large_residential,0.015,0.264,34.71123193,39900
9580,13,5.939463139,medium_utility,500.0,0.247,1083952.023,1330000000
9581,12,6.78260231,large_community,5.0,0.283,12378.24922,13300000
9582,1,6.365865231,medium_community,2.0,0.265,4647.081619,5320000
9583,2,6.259747982,large_community,5.0,0.261,11424.04007,13300000
9584,0,5.291099548,large_residential,0.015,0.22,28.96877003,39900
9585,12,6.510574341,small_utility,5.0,0.271,11881.79817,13300000
9586,2,6.288179874,small_utility,5.0,0.262,11475.92827,13300000
9587,13,5.937814236,small_community,0.15,0.247,325.0953294,399000
9588,12,6.821538925,small_utility,5.0,0.284,12449.30854,13300000
9589,9,6.375887394,medium_community,2.0,0.266,4654.397798,5320000
9590,2,6.080146313,small_utility,5.0,0.253,11096.26702,13300000
9591,1,6.189277172,medium_residential,0.01,0.258,22.59086168,26600
9592,2,6.207503796,small_utility,5.0,0.259,11328.69443,13300000
9593,0,5.325752258,small_residential,0.005,0.222,9.719497871,13300
9594,12,6.658145428,small_community,0.15,0.277,364.5334622,399000
9595,2,6.314567089,medium_residential,0.01,0.263,23.04816987,26600
9596,0,5.356393814,medium_residential,0.01,0.223,19.55083742,26600
9597,12,6.842868328,medium_residential,0.01,0.285,24.9764694,26600
9598,9,6.339783192,small_utility,5.0,0.264,11570.10433,13300000
9599,13,5.527738571,large_community,5.0,0.23,10088.12289,13300000
9600,12,6.789190292,large_utility,2000.0,0.283,4956108.913,5320000000
9601,9,6.339783192,small_utility,5.0,0.264,11570.10433,13300000
9602,0,5.323902607,large_residential,0.015,0.222,29.14836677,39900
9603,12,6.499538422,large_community,5.0,0.271,11861.65762,13300000
9604,2,6.251581192,large_community,5.0,0.26,11409.13568,13300000
9605,12,6.851245403,small_residential,0.005,0.285,12.50352286,13300
9606,9,6.332494259,large_utility,2000.0,0.264,4622720.809,5320000000
9607,0,5.26715517,medium_community,2.0,0.219,3845.023274,5320000
9608,12,6.408477306,medium_community,2.0,0.267,4678.188433,5320000
9609,2,6.194696903,medium_community,2.0,0.258,4522.128739,5320000
9610,12,6.848217487,large_residential,0.015,0.285,37.49399074,39900
9611,9,6.242958069,medium_community,2.0,0.26,4557.35939,5320000
9612,4,5.071918011,medium_utility,500.0,0.211,925625.037,1330000000
9613,1,6.407773495,large_utility,2000.0,0.267,4677674.651,5320000000
9614,2,6.119085312,large_residential,0.015,0.255,33.50199208,39900
9615,12,6.75725174,large_community,5.0,0.282,12331.98443,13300000
9616,9,6.077297688,small_utility,5.0,0.253,11091.06828,13300000
9617,4,5.071918011,large_utility,2000.0,0.211,3702500.148,5320000000
9618,1,6.264836788,medium_community,2.0,0.261,4573.330855,5320000
9619,13,5.648495197,large_community,5.0,0.235,10308.50373,13300000
9620,12,6.79192543,small_utility,5.0,0.283,12395.26391,13300000
9621,2,6.262398243,large_community,5.0,0.261,11428.87679,13300000
9622,1,6.495328903,small_utility,5.0,0.271,11853.97525,13300000
9623,2,6.136259079,medium_utility,500.0,0.256,1119867.282,1330000000
9624,12,6.803841114,medium_residential,0.01,0.283,24.83402007,26600
9625,9,6.129634857,large_residential,0.015,0.255,33.55975084,39900
9626,15,5.01264286,medium_utility,500.0,0.209,914807.322,1330000000
9627,1,6.453796387,large_community,5.0,0.269,11778.17841,13300000
9628,2,6.216439724,large_utility,2000.0,0.259,4538000.999,5320000000
9629,12,6.685394764,small_utility,5.0,0.279,12200.84544,13300000
9630,9,6.251362324,large_community,5.0,0.26,11408.73624,13300000
9631,0,5.307890892,large_residential,0.015,0.221,29.06070263,39900
9632,12,6.906059265,large_utility,2000.0,0.288,5041423.263,5320000000
9633,2,6.19564867,medium_community,2.0,0.258,4522.823529,5320000
9634,9,5.991316319,small_residential,0.005,0.25,10.93415228,13300
9635,0,5.274147511,large_community,5.0,0.22,9625.319208,13300000
9636,12,6.562697887,medium_residential,0.01,0.273,23.95384729,26600
9637,2,6.203258514,medium_residential,0.01,0.258,22.64189358,26600
9638,9,6.144196987,medium_community,2.0,0.256,4485.263801,5320000
9639,13,5.678897858,medium_utility,500.0,0.237,1036398.859,1330000000
9640,12,6.971918583,large_residential,0.015,0.29,38.17125424,39900
9641,2,6.299973011,large_residential,0.015,0.262,34.49235224,39900
9642,13,5.486032963,large_community,5.0,0.229,10012.01016,13300000
9643,12,6.671569347,medium_community,2.0,0.278,4870.245623,5320000
9644,2,6.310100079,large_residential,0.015,0.263,34.54779793,39900
9645,0,5.464796066,medium_community,2.0,0.228,3989.301128,5320000
9646,12,6.781402588,large_residential,0.015,0.283,37.12817917,39900
9647,2,6.279651165,small_community,0.15,0.262,343.8109013,399000
9648,0,5.401145458,small_residential,0.005,0.225,9.857090461,13300
9649,12,6.876160145,large_utility,2000.0,0.287,5019596.906,5320000000
9650,2,6.243185043,small_residential,0.005,0.26,11.3938127,13300
9651,0,5.316529751,small_community,0.15,0.222,291.0800039,399000
9652,12,6.878279209,medium_residential,0.01,0.287,25.10571911,26600
9653,9,6.108354092,small_utility,5.0,0.255,11147.74622,13300000
9654,13,5.868892193,small_utility,5.0,0.245,10710.72825,13300000
9655,12,6.579023361,large_community,5.0,0.274,12006.71763,13300000
9656,12,6.55475235,medium_residential,0.01,0.273,23.92484608,26600
9657,13,5.871171474,medium_utility,500.0,0.245,1071488.794,1330000000
9658,12,6.893113613,medium_utility,500.0,0.287,1257993.234,1330000000
9659,2,6.230291843,medium_community,2.0,0.26,4548.113045,5320000
9660,13,5.83616066,large_utility,2000.0,0.243,4260397.282,5320000000
9661,12,6.871524811,large_residential,0.015,0.286,37.62159834,39900
9662,2,6.202692509,medium_residential,0.01,0.258,22.63982766,26600
9663,13,5.746501923,medium_community,2.0,0.239,4194.946404,5320000
9664,12,6.317975998,small_community,0.15,0.263,345.9091859,399000
9665,1,6.224965572,medium_utility,500.0,0.259,1136056.217,1330000000
9666,13,5.936607361,small_utility,5.0,0.247,10834.30843,13300000
9667,4,4.904670238,medium_residential,0.01,0.204,17.90204637,26600
9668,12,6.918674469,large_community,5.0,0.288,12626.58091,13300000
9669,2,6.259437561,small_community,0.15,0.261,342.7042065,399000
9670,13,5.812297821,large_community,5.0,0.242,10607.44352,13300000
9671,12,6.571633816,medium_utility,500.0,0.274,1199323.171,1330000000
9672,2,6.184606075,medium_community,2.0,0.258,4514.762435,5320000
9673,0,5.49363184,large_residential,0.015,0.229,30.07763432,39900
9674,12,6.42810297,large_community,5.0,0.268,11731.28792,13300000
9675,9,6.135551453,small_utility,5.0,0.256,11197.3814,13300000
9676,13,5.830689907,small_utility,5.0,0.243,10641.00908,13300000
9677,4,5.276641846,small_community,0.15,0.22,288.8961411,399000
9678,12,6.894817352,small_community,0.15,0.287,377.49125,399000
9679,13,5.939608097,large_residential,0.015,0.247,32.51935433,39900
9680,0,5.488595486,medium_community,2.0,0.229,4006.674705,5320000
9681,12,6.847826004,small_residential,0.005,0.285,12.49728246,13300
9682,13,5.939608097,small_residential,0.005,0.247,10.83978478,13300
9683,13,5.761228561,large_community,5.0,0.24,10514.24212,13300000
9684,12,6.936849594,small_community,0.15,0.289,379.7925153,399000
9685,2,6.246303082,large_community,5.0,0.26,11399.50312,13300000
9686,13,5.837954044,large_community,5.0,0.243,10654.26613,13300000
9687,12,6.662029266,medium_community,2.0,0.278,4863.281364,5320000
9688,1,6.423740864,medium_residential,0.01,0.268,23.44665415,26600
9689,13,5.878116608,medium_residential,0.01,0.245,21.45512562,26600
9690,12,6.700092316,large_community,5.0,0.279,12227.66848,13300000
9691,1,6.285302639,small_residential,0.005,0.262,11.47067732,13300
9692,13,5.906342983,medium_community,2.0,0.246,4311.630378,5320000
9693,12,6.864477634,small_residential,0.005,0.286,12.52767168,13300
9694,9,6.260187149,large_utility,2000.0,0.261,4569936.619,5320000000
9695,13,5.495603561,large_residential,0.015,0.229,30.0884295,39900
9696,12,6.812064648,small_community,0.15,0.284,372.9605395,399000
9697,2,6.169033051,large_utility,2000.0,0.257,4503394.127,5320000000
9698,0,5.490421772,large_utility,2000.0,0.229,4008007.894,5320000000
9699,12,6.776692867,large_residential,0.015,0.282,37.10239345,39900
9700,2,5.955235004,large_utility,2000.0,0.248,4347321.553,5320000000
9701,4,4.872594357,small_utility,5.0,0.203,8892.484702,13300000
9702,1,6.180959225,large_residential,0.015,0.258,33.84075176,39900
9703,13,5.605163097,small_community,0.15,0.234,306.8826796,399000
9704,12,6.819633961,medium_utility,500.0,0.284,1244583.198,1330000000
9705,2,6.039609432,large_community,5.0,0.252,11022.28721,13300000
9706,15,5.108580589,small_community,0.15,0.213,279.6947872,399000
9707,12,6.834619045,medium_community,2.0,0.285,4989.271903,5320000
9708,13,5.89526701,medium_utility,500.0,0.246,1075886.229,1330000000
9709,12,6.883550644,small_utility,5.0,0.287,12562.47993,13300000
9710,13,5.958841801,small_utility,5.0,0.248,10874.88629,13300000
9711,4,5.07471323,medium_community,2.0,0.211,3704.540658,5320000
9712,12,6.736916065,small_community,0.15,0.281,368.8461546,399000
9713,0,5.087884426,small_community,0.15,0.212,278.5616723,399000
9714,12,6.632736683,medium_community,2.0,0.276,4841.897779,5320000
9715,13,5.87600565,small_residential,0.005,0.245,10.72371031,13300
9716,12,6.67467165,large_residential,0.015,0.278,36.54382728,39900
9717,13,5.902164936,medium_utility,500.0,0.246,1077145.101,1330000000
9718,9,5.939988613,medium_residential,0.01,0.247,21.68095844,26600
9719,0,5.18081522,small_residential,0.005,0.216,9.454987777,13300
9720,9,5.939988613,small_utility,5.0,0.247,10840.47922,13300000
9721,13,5.901451111,medium_utility,500.0,0.246,1077014.828,1330000000
9722,1,6.345661163,small_residential,0.005,0.264,11.58083162,13300
9723,13,5.89166832,medium_utility,500.0,0.245,1075229.468,1330000000
9724,12,6.636044025,large_utility,2000.0,0.277,4844312.138,5320000000
9725,2,5.983768463,large_community,5.0,0.249,10920.37744,13300000
9726,12,6.888007641,small_utility,5.0,0.287,12570.61394,13300000
9727,2,6.165083408,medium_utility,500.0,0.257,1125127.722,1330000000
9728,13,5.739656448,small_utility,5.0,0.239,10474.87302,13300000
9729,9,6.078649521,medium_residential,0.01,0.253,22.18707075,26600
9730,13,5.829801083,small_utility,5.0,0.243,10639.38698,13300000
9731,1,6.392045975,small_residential,0.005,0.266,11.6654839,13300
9732,13,5.830948353,large_community,5.0,0.243,10641.48074,13300000
9733,1,6.299640656,small_utility,5.0,0.262,11496.8442,13300000
9734,13,5.818294525,large_community,5.0,0.242,10618.38751,13300000
9735,1,6.378427029,small_utility,5.0,0.266,11640.62933,13300000
9736,13,5.957876682,small_utility,5.0,0.248,10873.12494,13300000
9737,13,5.87377739,small_community,0.15,0.245,321.5893121,399000
9738,13,5.87377739,small_community,0.15,0.245,321.5893121,399000
9739,2,5.944074154,large_community,5.0,0.248,10847.93533,13300000
9740,4,4.911453247,large_community,5.0,0.205,8963.402176,13300000
9741,9,6.115102291,large_community,5.0,0.255,11160.06168,13300000
9742,4,4.832991123,large_utility,2000.0,0.201,3528083.52,5320000000
9743,9,6.017234802,small_community,0.15,0.251,329.4436054,399000
9744,3,5.021397114,medium_utility,500.0,0.209,916404.9733,1330000000
9745,1,6.440116882,large_utility,2000.0,0.268,4701285.324,5320000000
9746,0,5.399074554,small_community,0.15,0.225,295.5993318,399000
9747,12,6.614559174,large_residential,0.015,0.276,36.21471148,39900
9748,0,5.447365284,medium_utility,500.0,0.227,994144.1643,1330000000
9749,12,6.547689915,small_community,0.15,0.273,358.4860228,399000
9750,0,5.380266666,medium_community,2.0,0.224,3927.594666,5320000
9751,9,6.11231041,large_residential,0.015,0.255,33.46489949,39900
9752,4,5.146555424,small_community,0.15,0.214,281.7739095,399000
9753,13,5.813905716,medium_community,2.0,0.242,4244.151173,5320000
9754,13,5.852487564,small_utility,5.0,0.244,10680.7898,13300000
9755,0,5.422895432,large_residential,0.015,0.226,29.69035249,39900
9756,9,5.971354961,large_community,5.0,0.249,10897.7228,13300000
9757,1,6.469283581,small_utility,5.0,0.27,11806.44254,13300000
9758,12,6.350866318,small_utility,5.0,0.265,11590.33103,13300000
9759,0,5.257878304,large_residential,0.015,0.219,28.78688371,39900
9760,13,5.793907642,small_community,0.15,0.241,317.2164434,399000
9761,0,5.350990772,medium_community,2.0,0.223,3906.223264,5320000
9762,12,6.412736416,large_utility,2000.0,0.267,4681297.584,5320000000
9763,8,5.229175091,large_utility,2000.0,0.218,3817297.816,5320000000
9764,13,5.817289352,small_residential,0.005,0.242,10.61655307,13300
9765,12,6.194152355,medium_community,2.0,0.258,4521.731219,5320000
9766,13,5.733558178,large_residential,0.015,0.239,31.39123102,39900
9767,1,6.447226048,medium_residential,0.01,0.269,23.53237508,26600
9768,9,5.736001492,small_community,0.15,0.239,314.0460817,399000
9769,12,6.552036762,large_community,5.0,0.273,11957.46709,13300000
9770,13,5.515421391,small_community,0.15,0.23,301.9693212,399000
9771,1,6.485189915,medium_community,2.0,0.27,4734.188638,5320000
9772,3,5.088490009,large_residential,0.015,0.212,27.8594828,39900
9773,1,6.033141613,large_utility,2000.0,0.251,4404193.377,5320000000
9774,9,6.034328461,small_residential,0.005,0.251,11.01264944,13300
9775,13,5.57396698,large_utility,2000.0,0.232,4068995.895,5320000000
9776,12,6.548892975,medium_utility,500.0,0.273,1195172.968,1330000000
9777,3,5.043321133,small_community,0.15,0.21,276.121832,399000
9778,9,6.055449009,small_community,0.15,0.252,331.5358332,399000
9779,16,4.821592331,large_residential,0.015,0.201,26.39821801,39900
9780,13,5.668912888,medium_residential,0.01,0.236,20.69153204,26600
9781,4,5.128443241,medium_community,2.0,0.214,3743.763566,5320000
9782,13,5.62370491,large_community,5.0,0.234,10263.26146,13300000
9783,12,6.648796082,large_utility,2000.0,0.277,4853621.14,5320000000
9784,13,5.43103838,small_residential,0.005,0.226,9.911645044,13300
9785,13,5.639726639,small_residential,0.005,0.235,10.29250112,13300
9786,13,5.777766705,small_utility,5.0,0.241,10544.42424,13300000
9787,3,5.010836601,small_residential,0.005,0.209,9.144776797,13300
9788,9,6.159276485,small_residential,0.005,0.257,11.24067959,13300
9789,3,5.010836601,medium_utility,500.0,0.209,914477.6797,1330000000
9790,9,5.945951939,small_residential,0.005,0.248,10.85136229,13300
9791,3,4.903249741,medium_community,2.0,0.204,3579.372311,5320000
9792,9,6.205272675,large_utility,2000.0,0.259,4529849.053,5320000000
9793,3,4.981547832,medium_utility,500.0,0.208,909132.4793,1330000000
9794,1,6.189013958,large_community,5.0,0.258,11294.95047,13300000
9795,0,5.339772701,medium_utility,500.0,0.222,974508.5179,1330000000
9796,0,5.364500046,large_utility,2000.0,0.224,3916085.034,5320000000
9797,0,5.342327118,medium_community,2.0,0.223,3899.898796,5320000
9798,12,6.374895573,medium_residential,0.01,0.266,23.26836884,26600
9799,3,5.061777592,small_residential,0.005,0.211,9.237744105,13300
9800,1,6.099105835,large_residential,0.015,0.254,33.39260445,39900
9801,16,4.84669733,small_community,0.15,0.202,265.3566788,399000
9802,9,5.949510574,small_residential,0.005,0.248,10.8578568,13300
9803,13,5.538340092,small_community,0.15,0.231,303.22412,399000
9804,1,6.129272938,medium_residential,0.01,0.255,22.37184622,26600
9805,3,5.114840031,small_residential,0.005,0.213,9.334583057,13300
9806,2,6.162106037,medium_utility,500.0,0.257,1124584.352,1330000000
9807,11,6.498974323,large_residential,0.015,0.271,35.58188442,39900
9808,16,4.908189297,medium_residential,0.01,0.205,17.91489093,26600
9809,13,5.702205181,medium_community,2.0,0.238,4162.609782,5320000
9810,11,6.72718668,medium_utility,500.0,0.28,1227711.569,1330000000
9811,3,4.972277641,large_community,5.0,0.207,9074.406695,13300000
9812,1,6.211828709,small_residential,0.005,0.259,11.33658739,13300
9813,3,4.957707882,small_utility,5.0,0.207,9047.816885,13300000
9814,1,6.344440937,large_community,5.0,0.264,11578.60471,13300000
9815,13,5.637970448,small_residential,0.005,0.235,10.28929607,13300
9816,11,6.365469456,medium_residential,0.01,0.265,23.23396351,26600
9817,13,5.623248577,medium_residential,0.01,0.234,20.52485731,26600
9818,11,6.303412914,large_community,5.0,0.263,11503.72857,13300000
9819,0,5.179607868,medium_community,2.0,0.216,3781.113744,5320000
9820,11,6.260354519,small_community,0.15,0.261,342.7544099,399000
9821,3,5.011726856,large_residential,0.015,0.209,27.43920454,39900
9822,1,6.152275085,large_utility,2000.0,0.256,4491160.812,5320000000
9823,3,4.907968998,small_residential,0.005,0.204,8.957043421,13300
9824,9,6.079700947,medium_utility,500.0,0.253,1109545.423,1330000000
9825,0,5.13013792,medium_residential,0.01,0.214,18.72500341,26600
9826,11,6.174441814,medium_residential,0.01,0.257,22.53671262,26600
9827,3,5.052961826,small_community,0.15,0.211,276.64966,399000
9828,1,6.320977688,medium_residential,0.01,0.263,23.07156856,26600
9829,16,4.863623142,small_utility,5.0,0.203,8876.112234,13300000
