id,lat,long,state,farm_type,irradiance,lcoe,capacity,capacity_factor,power_generation,estimated_cost
9604,36.883022,-103.090637,New Mexico,large_community,6.251581192,34,5.0,0.26,11409.13568,13300000
9605,34.951458,-116.763092,California,small_residential,6.851245403,41,0.005,0.285,12.50352286,13300
9606,36.85368,-103.73468,New Mexico,large_utility,6.332494259,34,2000.0,0.264,4622720.809,5320000000
9607,37.116375,-93.306824,Missouri,medium_community,5.26715517,44,2.0,0.219,3845.023274,5320000
9608,35.659916,-113.273209,Arizona,medium_community,6.408477306,36,2.0,0.267,4678.188433,5320000
9609,37.001423,-101.830719,Kansas,medium_community,6.194696903,39,2.0,0.258,4522.128739,5320000
9610,34.953857,-116.925812,California,large_residential,6.848217487,41,0.015,0.285,37.49399074,39900
9611,36.788792,-104.952209,New Mexico,medium_community,6.242958069,34,2.0,0.26,4557.35939,5320000
9612,36.150398,-81.636047,North Carolina,medium_utility,5.071918011,42,500.0,0.211,925625.037,1330000000
9613,35.973297,-111.64151,Arizona,large_utility,6.407773495,36,2000.0,0.267,4677674.651,5320000000
9614,37.046131,-101.695923,Kansas,large_residential,6.119085312,39,0.015,0.255,33.50199208,39900
9615,34.696613,-118.227997,California,large_community,6.75725174,41,5.0,0.282,12331.98443,13300000
9616,36.82127,-105.003067,New Mexico,small_utility,6.077297688,34,5.0,0.253,11091.06828,13300000
9617,36.186573,-81.62793,North Carolina,large_utility,5.071918011,42,2000.0,0.211,3702500.148,5320000000
9618,36.401508,-108.959229,Arizona,medium_community,6.264836788,36,2.0,0.261,4573.330855,5320000
9619,37.226078,-97.933441,Kansas,large_community,5.648495197,39,5.0,0.235,10308.50373,13300000
9620,35.123158,-116.494308,California,small_utility,6.79192543,41,5.0,0.283,12395.26391,13300000
9621,37.013107,-103.08194,Colorado,large_community,6.262398243,38,5.0,0.261,11428.87679,13300000
9622,36.041836,-111.681458,Arizona,small_utility,6.495328903,36,5.0,0.271,11853.97525,13300000
9623,37.128712,-101.541077,Kansas,medium_utility,6.136259079,39,500.0,0.256,1119867.282,1330000000
9624,35.088436,-116.830704,California,medium_residential,6.803841114,41,0.01,0.283,24.83402007,26600
9625,36.963699,-104.211472,New Mexico,large_residential,6.129634857,34,0.015,0.255,33.55975084,39900
9626,36.920929,-87.284241,Kentucky,medium_utility,5.01264286,44,500.0,0.209,914807.322,1330000000
9627,36.074306,-111.712616,Arizona,large_community,6.453796387,36,5.0,0.269,11778.17841,13300000
9628,37.064892,-103.134064,Colorado,large_utility,6.216439724,38,2000.0,0.259,4538000.999,5320000000
9629,34.741608,-118.52179,California,small_utility,6.685394764,41,5.0,0.279,12200.84544,13300000
9630,36.937283,-104.949875,New Mexico,large_community,6.251362324,34,5.0,0.26,11408.73624,13300000
9631,37.334526,-95.315826,Kansas,large_residential,5.307890892,39,0.015,0.221,29.06070263,39900
9632,35.207184,-116.544434,California,large_utility,6.906059265,41,2000.0,0.288,5041423.263,5320000000
9633,37.131847,-102.700684,Colorado,medium_community,6.19564867,38,2.0,0.258,4522.823529,5320000
9634,36.96563,-105.046677,New Mexico,small_residential,5.991316319,34,0.005,0.25,10.93415228,13300
9635,37.346207,-93.645203,Missouri,large_community,5.274147511,44,5.0,0.22,9625.319208,13300000
9636,35.79528,-113.773743,Arizona,medium_residential,6.562697887,36,0.01,0.273,23.95384729,26600
9637,37.199787,-102.220215,Colorado,medium_residential,6.203258514,38,0.01,0.258,22.64189358,26600
9638,37.014622,-104.914307,Colorado,medium_community,6.144196987,38,2.0,0.256,4485.263801,5320000
9639,37.387245,-98.170532,Kansas,medium_utility,5.678897858,39,500.0,0.237,1036398.859,1330000000
9640,35.212433,-116.871109,California,large_residential,6.971918583,41,0.015,0.29,38.17125424,39900
9641,37.154957,-103.422852,Colorado,large_residential,6.299973011,38,0.015,0.262,34.49235224,39900
9642,37.424675,-96.940643,Kansas,large_community,5.486032963,39,5.0,0.229,10012.01016,13300000
9643,35.406353,-116.050446,California,medium_community,6.671569347,41,2.0,0.278,4870.245623,5320000
9644,37.183449,-103.286743,Colorado,large_residential,6.310100079,38,0.015,0.263,34.54779793,39900
9645,37.446789,-96.383362,Kansas,medium_community,5.464796066,39,2.0,0.228,3989.301128,5320000
9646,35.276154,-116.752457,California,large_residential,6.781402588,41,0.015,0.283,37.12817917,39900
9647,37.196758,-103.358002,Colorado,small_community,6.279651165,38,0.15,0.262,343.8109013,399000
9648,37.464935,-95.546814,Kansas,small_residential,5.401145458,39,0.005,0.225,9.857090461,13300
9649,34.978321,-118.163254,California,large_utility,6.876160145,41,2000.0,0.287,5019596.906,5320000000
9650,37.204872,-103.498413,Colorado,small_residential,6.243185043,38,0.005,0.26,11.3938127,13300
9651,37.482521,-95.383972,Kansas,small_community,5.316529751,39,0.15,0.222,291.0800039,399000
9652,34.990929,-118.190887,California,medium_residential,6.878279209,41,0.01,0.287,25.10571911,26600
9653,37.153885,-104.375549,Colorado,small_utility,6.108354092,38,5.0,0.255,11147.74622,13300000
9654,37.443806,-99.45105,Kansas,small_utility,5.868892193,39,5.0,0.245,10710.72825,13300000
9655,34.88686,-118.712494,California,large_community,6.579023361,41,5.0,0.274,12006.71763,13300000
9656,35.900387,-113.919327,Arizona,medium_residential,6.55475235,36,0.01,0.273,23.92484608,26600
9657,37.433098,-100.217865,Kansas,medium_utility,5.871171474,39,500.0,0.245,1071488.794,1330000000
9658,35.218281,-117.361237,California,medium_utility,6.893113613,41,500.0,0.287,1257993.234,1330000000
9659,37.283573,-103.181885,Colorado,medium_community,6.230291843,38,2.0,0.26,4548.113045,5320000
9660,37.469009,-99.778137,Kansas,large_utility,5.83616066,39,2000.0,0.243,4260397.282,5320000000
9661,35.260082,-117.25882,California,large_residential,6.871524811,41,0.015,0.286,37.62159834,39900
9662,37.340069,-102.629547,Colorado,medium_residential,6.202692509,38,0.01,0.258,22.63982766,26600
9663,37.503777,-99.314636,Kansas,medium_community,5.746501923,39,2.0,0.239,4194.946404,5320000
9664,34.898411,-118.902771,California,small_community,6.317975998,41,0.15,0.263,345.9091859,399000
9665,36.553436,-110.291992,Arizona,medium_utility,6.224965572,36,500.0,0.259,1136056.217,1330000000
9666,37.485416,-100.291199,Kansas,small_utility,5.936607361,39,5.0,0.247,10834.30843,13300000
9667,36.781288,-83.382538,Kentucky,medium_residential,4.904670238,44,0.01,0.204,17.90204637,26600
9668,35.0891,-118.178436,California,large_community,6.918674469,41,5.0,0.288,12626.58091,13300000
9669,37.338665,-103.18811,Colorado,small_community,6.259437561,38,0.15,0.261,342.7042065,399000
9670,37.539101,-99.363068,Kansas,large_community,5.812297821,39,5.0,0.242,10607.44352,13300000
9671,35.779652,-115.048172,Nevada,medium_utility,6.571633816,36,500.0,0.274,1199323.171,1330000000
9672,37.385941,-102.774078,Colorado,medium_community,6.184606075,38,2.0,0.258,4514.762435,5320000
9673,37.612068,-96.547424,Kansas,large_residential,5.49363184,39,0.015,0.229,30.07763432,39900
9674,35.033321,-118.578171,California,large_community,6.42810297,41,5.0,0.268,11731.28792,13300000
9675,37.236469,-104.922165,Colorado,small_utility,6.135551453,38,5.0,0.256,11197.3814,13300000
9676,37.558514,-99.853363,Kansas,small_utility,5.830689907,39,5.0,0.243,10641.00908,13300000
9677,35.602322,-75.981079,North Carolina,small_community,5.276641846,42,0.15,0.22,288.8961411,399000
9678,35.386978,-117.114639,California,small_community,6.894817352,41,0.15,0.287,377.49125,399000
9679,37.555111,-100.38913,Kansas,large_residential,5.939608097,39,0.015,0.247,32.51935433,39900
9680,37.648277,-96.664246,Kansas,medium_community,5.488595486,39,2.0,0.229,4006.674705,5320000
9681,35.194633,-118.05191,California,small_residential,6.847826004,41,0.005,0.285,12.49728246,13300
9682,37.573528,-100.390411,Kansas,small_residential,5.939608097,39,0.005,0.247,10.83978478,13300
9683,37.61887,-99.180786,Kansas,large_community,5.761228561,39,5.0,0.24,10514.24212,13300000
9684,35.182274,-118.187531,California,small_community,6.936849594,41,0.15,0.289,379.7925153,399000
9685,37.41539,-103.406677,Colorado,large_community,6.246303082,38,5.0,0.26,11399.50312,13300000
9686,37.628922,-99.437805,Kansas,large_community,5.837954044,39,5.0,0.243,10654.26613,13300000
9687,35.164669,-118.344666,California,medium_community,6.662029266,41,2.0,0.278,4863.281364,5320000
9688,36.696552,-110.20755,Arizona,medium_residential,6.423740864,36,0.01,0.268,23.44665415,26600
9689,37.634003,-99.811279,Kansas,medium_residential,5.878116608,39,0.01,0.245,21.45512562,26600
9690,35.207493,-118.242981,California,large_community,6.700092316,41,5.0,0.279,12227.66848,13300000
9691,36.704899,-110.279404,Arizona,small_residential,6.285302639,36,0.005,0.262,11.47067732,13300
9692,37.649776,-99.882233,Kansas,medium_community,5.906342983,39,2.0,0.246,4311.630378,5320000
9693,35.28017,-118.01149,California,small_residential,6.864477634,41,0.005,0.286,12.52767168,13300
9694,37.223141,-106.226135,Colorado,large_utility,6.260187149,38,2000.0,0.261,4569936.619,5320000000
9695,37.738548,-96.921967,Kansas,large_residential,5.495603561,39,0.015,0.229,30.0884295,39900
9696,35.498043,-117.128128,California,small_community,6.812064648,41,0.15,0.284,372.9605395,399000
9697,37.543793,-102.627502,Colorado,large_utility,6.169033051,38,2000.0,0.257,4503394.127,5320000000
9698,37.759716,-96.548676,Kansas,large_utility,5.490421772,39,2000.0,0.229,4008007.894,5320000000
9699,35.544392,-117.003357,California,large_residential,6.776692867,41,0.015,0.282,37.10239345,39900
9700,37.681015,-100.467926,Kansas,large_utility,5.955235004,39,2000.0,0.248,4347321.553,5320000000
9701,36.925354,-82.910339,Kentucky,small_utility,4.872594357,44,5.0,0.203,8892.484702,13300000
9702,36.481094,-112.21022,Arizona,large_residential,6.180959225,36,0.015,0.258,33.84075176,39900
9703,37.783173,-97.740234,Kansas,small_community,5.605163097,39,0.15,0.234,306.8826796,399000
9704,35.493351,-117.406876,California,medium_utility,6.819633961,41,500.0,0.284,1244583.198,1330000000
9705,37.692768,-101.006134,Kansas,large_community,6.039609432,39,5.0,0.252,11022.28721,13300000
9706,37.598961,-89.366699,Illinois,small_community,5.108580589,46,0.15,0.213,279.6947872,399000
9707,35.592808,-117.042725,California,medium_community,6.834619045,41,2.0,0.285,4989.271903,5320000
9708,37.763046,-99.819061,Kansas,medium_utility,5.89526701,39,500.0,0.246,1075886.229,1330000000
9709,35.356075,-118.178009,California,small_utility,6.883550644,41,5.0,0.287,12562.47993,13300000
9710,37.759815,-100.356567,Kansas,small_utility,5.958841801,39,5.0,0.248,10874.88629,13300000
9711,36.682785,-80.697968,Virginia,medium_community,5.07471323,46,2.0,0.211,3704.540658,5320000
9712,35.833591,-116.091782,California,small_community,6.736916065,41,0.15,0.281,368.8461546,399000
9713,37.791782,-91.968689,Missouri,small_community,5.087884426,44,0.15,0.212,278.5616723,399000
9714,35.999313,-115.371292,Nevada,medium_community,6.632736683,36,2.0,0.276,4841.897779,5320000
9715,37.801632,-100.242493,Kansas,small_residential,5.87600565,39,0.005,0.245,10.72371031,13300
9716,36.025948,-115.332611,Nevada,large_residential,6.67467165,36,0.015,0.278,36.54382728,39900
9717,37.830509,-99.986969,Kansas,medium_utility,5.902164936,39,500.0,0.246,1077145.101,1330000000
9718,37.525574,-105.009796,Colorado,medium_residential,5.939988613,38,0.01,0.247,21.68095844,26600
9719,37.906696,-93.952057,Missouri,small_residential,5.18081522,44,0.005,0.216,9.454987777,13300
9720,37.541836,-105.035522,Colorado,small_utility,5.939988613,38,5.0,0.247,10840.47922,13300000
9721,37.874565,-99.802399,Kansas,medium_utility,5.901451111,39,500.0,0.246,1077014.828,1330000000
9722,36.917427,-110.491272,Arizona,small_residential,6.345661163,36,0.005,0.264,11.58083162,13300
9723,37.884903,-100.013824,Kansas,medium_utility,5.89166832,39,500.0,0.245,1075229.468,1330000000
9724,36.097332,-115.35437,Nevada,large_utility,6.636044025,36,2000.0,0.277,4844312.138,5320000000
9725,37.87207,-100.739166,Kansas,large_community,5.983768463,39,5.0,0.249,10920.37744,13300000
9726,35.517323,-118.140579,California,small_utility,6.888007641,41,5.0,0.287,12570.61394,13300000
9727,37.78896,-102.559509,Colorado,medium_utility,6.165083408,38,500.0,0.257,1125127.722,1330000000
9728,37.967628,-98.612366,Kansas,small_utility,5.739656448,39,5.0,0.239,10474.87302,13300000
9729,37.613087,-105.069153,Colorado,medium_residential,6.078649521,38,0.01,0.253,22.18707075,26600
9730,37.948345,-99.806824,Kansas,small_utility,5.829801083,39,5.0,0.243,10639.38698,13300000
9731,36.942928,-110.825302,Arizona,small_residential,6.392045975,36,0.005,0.266,11.6654839,13300
9732,37.976936,-99.52713,Kansas,large_community,5.830948353,39,5.0,0.243,10641.48074,13300000
9733,36.711121,-112.409866,Arizona,small_utility,6.299640656,36,5.0,0.262,11496.8442,13300000
9734,37.996193,-99.504761,Kansas,large_community,5.818294525,39,5.0,0.242,10618.38751,13300000
9735,36.985916,-110.788452,Arizona,small_utility,6.378427029,36,5.0,0.266,11640.62933,13300000
9736,37.979023,-100.418671,Kansas,small_utility,5.957876682,39,5.0,0.248,10873.12494,13300000
9737,38.000496,-100.349731,Kansas,small_community,5.87377739,39,0.15,0.245,321.5893121,399000
9738,38.019936,-100.327606,Kansas,small_community,5.87377739,39,0.15,0.245,321.5893121,399000
9739,38.026016,-100.609833,Kansas,large_community,5.944074154,39,5.0,0.248,10847.93533,13300000
9740,37.067188,-81.380432,Virginia,large_community,4.911453247,46,5.0,0.205,8963.402176,13300000
9741,37.766151,-104.809219,Colorado,large_community,6.115102291,38,5.0,0.255,11160.06168,13300000
9742,37.095329,-81.444397,Virginia,large_utility,4.832991123,46,2000.0,0.201,3528083.52,5320000000
9743,37.747147,-105.229431,Colorado,small_community,6.017234802,38,0.15,0.251,329.4436054,399000
9744,37.790554,-87.257874,Kentucky,medium_utility,5.021397114,44,500.0,0.209,916404.9733,1330000000
9745,37.097984,-110.791199,Utah,large_utility,6.440116882,37,2000.0,0.268,4701285.324,5320000000
9746,38.185123,-96.411346,Kansas,small_community,5.399074554,39,0.15,0.225,295.5993318,399000
9747,36.34235,-115.264755,Nevada,large_residential,6.614559174,36,0.015,0.276,36.21471148,39900
9748,38.202374,-96.646606,Kansas,medium_utility,5.447365284,39,500.0,0.227,994144.1643,1330000000
9749,36.468285,-114.714661,Nevada,small_community,6.547689915,36,0.15,0.273,358.4860228,399000
9750,38.222336,-96.341034,Kansas,medium_community,5.380266666,39,2.0,0.224,3927.594666,5320000
9751,37.820488,-105.240173,Colorado,large_residential,6.11231041,38,0.015,0.255,33.46489949,39900
9752,37.012718,-80.288757,Virginia,small_community,5.146555424,46,0.15,0.214,281.7739095,399000
9753,38.186428,-99.868317,Kansas,medium_community,5.813905716,39,2.0,0.242,4244.151173,5320000
9754,38.189907,-100.245148,Kansas,small_utility,5.852487564,39,5.0,0.244,10680.7898,13300000
9755,38.294769,-96.647552,Kansas,large_residential,5.422895432,39,0.015,0.226,29.69035249,39900
9756,37.889584,-105.29744,Colorado,large_community,5.971354961,38,5.0,0.249,10897.7228,13300000
9757,37.299892,-110.437912,Utah,small_utility,6.469283581,37,5.0,0.27,11806.44254,13300000
9758,36.715385,-114.103912,Nevada,small_utility,6.350866318,36,5.0,0.265,11590.33103,13300000
9759,38.356056,-94.267456,Missouri,large_residential,5.257878304,44,0.015,0.219,28.78688371,39900
9760,38.318287,-99.805695,Kansas,small_community,5.793907642,39,0.15,0.241,317.2164434,399000
9761,38.406086,-96.577942,Kansas,medium_community,5.350990772,39,2.0,0.223,3906.223264,5320000
9762,36.956348,-113.180893,Arizona,large_utility,6.412736416,36,2000.0,0.267,4681297.584,5320000000
9763,36.422554,-76.003662,North Carolina,large_utility,5.229175091,42,2000.0,0.218,3817297.816,5320000000
9764,38.387035,-99.43219,Kansas,small_residential,5.817289352,39,0.005,0.242,10.61655307,13300
9765,36.908813,-113.663422,Arizona,medium_community,6.194152355,36,2.0,0.258,4521.731219,5320000
9766,38.429386,-99.269165,Kansas,large_residential,5.733558178,39,0.015,0.239,31.39123102,39900
9767,37.486271,-110.315338,Utah,medium_residential,6.447226048,37,0.01,0.269,23.53237508,26600
9768,38.076199,-105.490494,Colorado,small_community,5.736001492,38,0.15,0.239,314.0460817,399000
9769,36.502098,-116.163361,Nevada,large_community,6.552036762,36,5.0,0.273,11957.46709,13300000
9770,38.529022,-97.288177,Kansas,small_community,5.515421391,39,0.15,0.23,301.9693212,399000
9771,37.530861,-110.396423,Utah,medium_community,6.485189915,37,2.0,0.27,4734.188638,5320000
9772,38.410755,-90.558197,Missouri,large_residential,5.088490009,44,0.015,0.212,27.8594828,39900
9773,37.781937,-108.676987,Colorado,large_utility,6.033141613,38,2000.0,0.251,4404193.377,5320000000
9774,38.074493,-106.270508,Colorado,small_residential,6.034328461,38,0.005,0.251,11.01264944,13300
9775,38.60268,-97.313354,Kansas,large_utility,5.57396698,39,2000.0,0.232,4068995.895,5320000000
9776,36.963795,-114.293808,Nevada,medium_utility,6.548892975,36,500.0,0.273,1195172.968,1330000000
9777,38.411839,-89.32782,Illinois,small_community,5.043321133,46,0.15,0.21,276.121832,399000
9778,38.26992,-104.785416,Colorado,small_community,6.055449009,38,0.15,0.252,331.5358332,399000
9779,38.117573,-85.604034,Kentucky,large_residential,4.821592331,44,0.015,0.201,26.39821801,39900
9780,38.627525,-98.829437,Kansas,medium_residential,5.668912888,39,0.01,0.236,20.69153204,26600
9781,37.358841,-79.75235,Virginia,medium_community,5.128443241,46,2.0,0.214,3743.763566,5320000
9782,38.655193,-98.47525,Kansas,large_community,5.62370491,39,5.0,0.234,10263.26146,13300000
9783,36.264103,-118.048065,California,large_utility,6.648796082,41,2000.0,0.277,4853621.14,5320000000
9784,38.695141,-97.315308,Kansas,small_residential,5.43103838,39,0.005,0.226,9.911645044,13300
9785,38.688644,-98.618835,Kansas,small_residential,5.639726639,39,0.005,0.235,10.29250112,13300
9786,38.664669,-99.945374,Kansas,small_utility,5.777766705,39,5.0,0.241,10544.42424,13300000
9787,38.553555,-89.810852,Illinois,small_residential,5.010836601,46,0.005,0.209,9.144776797,13300
9788,38.251186,-106.180908,Colorado,small_residential,6.159276485,38,0.005,0.257,11.24067959,13300
9789,38.573421,-89.832581,Illinois,medium_utility,5.010836601,46,500.0,0.209,914477.6797,1330000000
9790,38.363251,-105.201813,Colorado,small_residential,5.945951939,38,0.005,0.248,10.85136229,13300
9791,38.373779,-86.915283,Indiana,medium_community,4.903249741,46,2.0,0.204,3579.372311,5320000
9792,38.266521,-106.397003,Colorado,large_utility,6.205272675,38,2000.0,0.259,4529849.053,5320000000
9793,38.500938,-88.227142,Illinois,medium_utility,4.981547832,46,500.0,0.208,909132.4793,1330000000
9794,37.495907,-112.330688,Utah,large_community,6.189013958,37,5.0,0.258,11294.95047,13300000
9795,38.813614,-95.56076,Kansas,medium_utility,5.339772701,39,500.0,0.222,974508.5179,1330000000
9796,38.832687,-96.273132,Kansas,large_utility,5.364500046,39,2000.0,0.224,3916085.034,5320000000
9797,38.85136,-96.201935,Kansas,medium_community,5.342327118,39,2.0,0.223,3899.898796,5320000
9798,37.18874,-114.407013,Nevada,medium_residential,6.374895573,36,0.01,0.266,23.26836884,26600
9799,38.733074,-90.696411,Missouri,small_residential,5.061777592,44,0.005,0.211,9.237744105,13300
9800,37.583096,-112.258362,Utah,large_residential,6.099105835,37,0.015,0.254,33.39260445,39900
9801,38.229,-84.398193,Kentucky,small_community,4.84669733,44,0.15,0.202,265.3566788,399000
9802,38.437016,-105.806885,Colorado,small_residential,5.949510574,38,0.005,0.248,10.8578568,13300
9803,38.902569,-98.175842,Kansas,small_community,5.538340092,39,0.15,0.231,303.22412,399000
9804,38.056381,-109.445908,Utah,medium_residential,6.129272938,37,0.01,0.255,22.37184622,26600
9805,38.836189,-90.901855,Missouri,small_residential,5.114840031,44,0.005,0.213,9.334583057,13300
9806,38.692139,-103.701477,Colorado,medium_utility,6.162106037,38,500.0,0.257,1124584.352,1330000000
9807,36.552357,-118.125687,California,large_residential,6.498974323,41,0.015,0.271,35.58188442,39900
9808,38.292492,-83.981689,Kentucky,medium_residential,4.908189297,44,0.01,0.205,17.91489093,26600
9809,38.970512,-99.130859,Kansas,medium_community,5.702205181,39,2.0,0.238,4162.609782,5320000
9810,36.602814,-118.072021,California,medium_utility,6.72718668,41,500.0,0.28,1227711.569,1330000000
9811,38.804688,-89.095093,Illinois,large_community,4.972277641,46,5.0,0.207,9074.406695,13300000
9812,37.681583,-112.688965,Utah,small_residential,6.211828709,37,0.005,0.259,11.33658739,13300
9813,38.702183,-87.487305,Indiana,small_utility,4.957707882,46,5.0,0.207,9047.816885,13300000
9814,38.012527,-110.698318,Utah,large_community,6.344440937,37,5.0,0.264,11578.60471,13300000
9815,39.045204,-99.110779,Kansas,small_residential,5.637970448,39,0.005,0.235,10.28929607,13300
9816,37.366863,-114.76947,Nevada,medium_residential,6.365469456,36,0.01,0.265,23.23396351,26600
9817,39.074509,-98.730499,Kansas,medium_residential,5.623248577,39,0.01,0.234,20.52485731,26600
9818,37.564396,-113.801346,Utah,large_community,6.303412914,37,5.0,0.263,11503.72857,13300000
9819,39.119061,-94.556396,Missouri,medium_community,5.179607868,44,2.0,0.216,3781.113744,5320000
9820,37.602673,-113.692902,Utah,small_community,6.260354519,37,0.15,0.261,342.7544099,399000
9821,38.839767,-88.041565,Illinois,large_residential,5.011726856,46,0.015,0.209,27.43920454,39900
9822,38.082973,-110.858185,Utah,large_utility,6.152275085,37,2000.0,0.256,4491160.812,5320000000
9823,38.800648,-87.330566,Indiana,small_residential,4.907968998,46,0.005,0.204,8.957043421,13300
9824,38.734722,-105.61499,Colorado,medium_utility,6.079700947,38,500.0,0.253,1109545.423,1330000000
9825,39.195007,-94.697998,Missouri,medium_residential,5.13013792,44,0.01,0.214,18.72500341,26600
9826,37.754662,-113.257782,Utah,medium_residential,6.174441814,37,0.01,0.257,22.53671262,26600
9827,39.013912,-89.454285,Illinois,small_community,5.052961826,46,0.15,0.211,276.64966,399000
9828,38.229412,-110.366928,Utah,medium_residential,6.320977688,37,0.01,0.263,23.07156856,26600
9829,38.687,-85.3414,Kentucky,small_utility,4.863623142,44,5.0,0.203,8876.112234,13300000
9830,38.18396,-110.810562,Utah,small_community,6.080536366,37,0.15,0.253,332.909366,399000
9831,38.892609,-87.317719,Indiana,large_community,4.951620102,46,5.0,0.206,9036.706686,13300000
9832,38.025665,-111.967239,Utah,large_community,6.001944065,37,5.0,0.25,10953.54792,13300000
9833,39.211292,-92.306885,Missouri,large_community,5.093821049,44,5.0,0.212,9296.223414,13300000
9834,37.677052,-114.120544,Nevada,small_residential,6.297528744,36,0.005,0.262,11.49298996,13300
9835,38.9314,-87.336212,Indiana,large_residential,4.864637375,46,0.015,0.203,26.63388963,39900
9836,38.302139,-110.383728,Utah,large_residential,6.354000568,37,0.015,0.265,34.78815311,39900
9837,39.135063,-102.3909,Colorado,large_utility,6.00304842,38,2000.0,0.25,4382225.347,5320000000
9838,37.291363,-116.39502,Nevada,medium_community,6.529901028,36,2.0,0.272,4766.82775,5320000
9839,39.267071,-100.175354,Kansas,medium_utility,5.796121597,39,500.0,0.242,1057792.191,1330000000
9840,38.220299,-111.321991,Utah,small_community,5.973426819,37,0.15,0.249,327.0451183,399000
9841,39.266872,-101.013794,Kansas,large_residential,5.891742229,39,0.015,0.245,32.2572887,39900
9842,37.414093,-116.075485,Nevada,small_residential,6.52879858,36,0.005,0.272,11.91505741,13300
9843,39.385197,-93.879089,Missouri,small_residential,5.098814487,44,0.005,0.212,9.305336439,13300
9844,38.267673,-111.381638,Utah,medium_utility,5.964409351,37,500.0,0.249,1088504.707,1330000000
9845,39.403709,-93.878448,Missouri,large_community,5.157290459,44,5.0,0.215,9412.055088,13300000
9846,39.054153,-104.968719,Colorado,small_community,6.044578552,38,0.15,0.252,330.9406757,399000
9847,39.306164,-101.688599,Kansas,small_utility,5.892318249,39,5.0,0.246,10753.4808,13300000
9848,39.470833,-97.451813,Kansas,medium_residential,5.436959743,39,0.01,0.227,19.84490306,26600
9849,37.517162,-116.036743,Nevada,large_community,6.481152058,36,5.0,0.27,11828.10251,13300000
9850,39.325542,-89.997589,Illinois,large_residential,5.026703358,46,0.015,0.209,27.52120089,39900
9851,38.502186,-110.430176,Utah,large_utility,6.344221592,37,2000.0,0.264,4631281.762,5320000000
9852,39.306072,-89.375305,Illinois,medium_utility,4.92631197,46,500.0,0.205,899051.9345,1330000000
9853,37.898399,-114.257202,Nevada,medium_community,6.244619846,36,2.0,0.26,4558.572488,5320000
9854,39.52354,-94.354797,Missouri,large_utility,5.179888725,44,2000.0,0.216,3781318.769,5320000000
9855,37.383888,-116.953491,Nevada,large_residential,6.672693253,36,0.015,0.278,36.53299556,39900
9856,39.528137,-98.366089,Kansas,large_utility,5.454667568,39,2000.0,0.227,3981907.325,5320000000
9857,39.380878,-102.32019,Colorado,small_residential,5.911669254,38,0.005,0.246,10.78879639,13300
9858,38.113201,-78.738556,Virginia,small_community,5.042568684,46,0.15,0.21,276.0806354,399000
9859,39.351425,-103.062225,Colorado,small_utility,5.977773666,38,5.0,0.249,10909.43694,13300000
9860,38.373661,-80.207581,West Virginia,medium_residential,4.652675152,48,0.01,0.194,16.9822643,26600
9861,39.606968,-96.877808,Kansas,large_community,5.325153828,39,5.0,0.222,9718.405736,13300000
9862,39.484062,-90.511536,Illinois,medium_utility,5.038395882,46,500.0,0.21,919507.2485,1330000000
9863,37.696644,-115.902161,Nevada,large_residential,6.530723095,36,0.015,0.272,35.75570895,39900
9864,39.29892,-87.501221,Indiana,small_community,4.975143909,46,0.15,0.207,272.389129,399000
9865,39.386192,-103.619659,Colorado,large_residential,6.005712509,38,0.015,0.25,32.88127599,39900
9866,39.675579,-94.615601,Missouri,medium_community,5.14308548,44,2.0,0.214,3754.4524,5320000
9867,38.195652,-113.549286,Utah,medium_utility,6.171630859,37,500.0,0.257,1126322.632,1330000000
9868,39.438694,-88.590637,Illinois,large_utility,4.955221653,46,2000.0,0.206,3617311.807,5320000000
9869,39.590111,-101.232849,Kansas,medium_community,5.863062382,39,2.0,0.244,4280.035539,5320000
9870,39.634975,-91.31778,Missouri,large_residential,5.026521206,44,0.015,0.209,27.5202036,39900
9871,37.570297,-117.064713,Nevada,large_community,6.444796085,36,5.0,0.269,11761.75286,13300000
9872,39.630703,-90.836029,Illinois,small_community,5.042963028,46,0.15,0.21,276.1022258,399000
9873,37.496017,-117.497345,Nevada,small_residential,6.684543133,36,0.005,0.279,12.19929122,13300
9874,39.776688,-95.602112,Kansas,large_residential,5.208536625,39,0.015,0.217,28.51673802,39900
9875,37.523586,-117.458649,Nevada,small_utility,6.685325146,36,5.0,0.279,12200.71839,13300000
9876,39.795124,-95.57785,Kansas,medium_community,5.221145153,39,2.0,0.218,3811.435962,5320000
9877,39.413754,-105.117615,Colorado,large_residential,5.666416645,38,0.015,0.236,31.02363113,39900
9878,38.520531,-112.408813,Utah,small_utility,5.792060375,37,5.0,0.241,10570.51018,13300000
9879,39.66901,-90.157166,Illinois,large_community,4.983633518,46,5.0,0.208,9095.13117,13300000
9880,38.299404,-113.820099,Utah,medium_community,6.076150894,37,2.0,0.253,4435.590153,5320000
9881,39.83923,-94.394623,Missouri,medium_utility,5.07259655,44,500.0,0.211,925748.8704,1330000000
9882,37.575146,-117.573105,Nevada,large_community,6.481688023,36,5.0,0.27,11829.08064,13300000
9883,39.49995,-104.768021,Colorado,medium_residential,5.908411503,38,0.01,0.246,21.56570199,26600
9884,39.347244,-85.589355,Indiana,large_community,4.817453861,46,5.0,0.201,8791.853296,13300000
9885,38.290241,-114.083099,Nevada,large_utility,6.080842972,36,2000.0,0.253,4439015.37,5320000000
