id,lat,long,state,farm_type,irradiance,lcoe,capacity,capacity_factor,array_area,available_solar_resource,generated_energy,cost
10850,44.354889,-93.303619,Minnesota,small_residential,4.762260914,49,0.005,0.198,127.263209,0.025252525,6.132,6009.36
10851,43.671612,-83.399963,Michigan,small_utility,4.635028362,47,5,0.193,134144.0892,25.90673575,6132,5764080
10852,41.987209,-73.194794,Connecticut,large_utility,4.762172222,54,2000,0.198,50906231.68,10101.0101,2452800,2649024000
10853,42.845222,-114.49939,Idaho,medium_utility,5.531080246,46,500,0.23,9432861.344,2173.913043,613200,564144000
10854,44.364838,-99.035736,South Dakota,small_community,4.989798069,42,0.15,0.208,3468.615777,0.721153846,183.96,154526.4
10855,44.370293,-93.172546,Minnesota,small_residential,4.740299702,49,0.005,0.198,127.8528034,0.025252525,6.132,6009.36
10856,43.63652,-82.938599,Michigan,large_residential,4.491691589,47,0.015,0.187,428.5988144,0.080213904,18.396,17292.24
10857,42.05703,-73.428101,Massachusetts,medium_community,4.740438938,55,2,0.198,51139.61926,10.1010101,2452.8,2698080
10858,43.642746,-109.167114,Wyoming,small_utility,5.46936655,43,5,0.228,96229.75251,21.92982456,6132,5273520
10859,44.419117,-97.108276,South Dakota,medium_community,4.940907955,42,2,0.206,47159.28952,9.708737864,2452.8,2060352
10860,44.371376,-92.546722,Minnesota,medium_residential,4.716127872,49,0.01,0.197,258.3208396,0.050761421,12.264,12018.72
10861,43.615074,-82.604553,Michigan,medium_utility,4.344373703,47,500,0.181,15260736.55,2762.430939,613200,576408000
10862,41.531086,-71.036652,Massachusetts,medium_utility,4.860957623,55,500,0.203,12160834.36,2463.054187,613200,674520000
10863,43.886318,-107.132172,Wyoming,small_utility,5.200666904,43,5,0.217,106331.6305,23.04147465,6132,5273520
10864,44.437477,-97.134705,South Dakota,medium_utility,4.960270405,42,500,0.207,11687067.39,2415.458937,613200,515088000
10865,44.38998,-92.545593,Minnesota,small_community,4.716127872,49,0.15,0.197,3874.812594,0.76142132,183.96,180280.8
10866,43.688316,-83.057251,Michigan,small_community,4.47927475,47,0.15,0.187,4297.86918,0.802139037,183.96,172922.4
10867,41.605522,-71.265564,Rhode Island,small_residential,4.84565258,53,0.005,0.202,122.5963678,0.024752475,6.132,6499.92
10868,43.598217,-109.834915,Wyoming,small_utility,5.180702209,43,5,0.216,107235.5702,23.14814815,6132,5273520
10869,44.426132,-98.8302,South Dakota,small_residential,5.012555599,42,0.005,0.209,114.5448999,0.023923445,6.132,5150.88
10870,44.419964,-92.935242,Minnesota,large_utility,4.788098812,49,2000,0.2,50124278.85,10000,2452800,2403744000
10871,44.160557,-87.795624,Wisconsin,medium_utility,4.674230099,48,500,0.195,13165475.43,2564.102564,613200,588672000
10872,42.925053,-77.631561,New York,small_utility,4.4729352,53,5,0.186,144236.6727,26.88172043,6132,6499920
10873,42.351135,-117.536316,Oregon,large_utility,5.494993687,44,2000,0.229,38145082.39,8733.624454,2452800,2158464000
10874,44.347378,-101.460358,South Dakota,large_community,5.192130089,42,5,0.216,106999.5447,23.14814815,6132,5150880
10875,44.480301,-96.19577,Minnesota,medium_community,4.846926212,49,2,0.202,49025.66121,9.900990099,2452.8,2403744
10876,44.427193,-92.543335,Minnesota,medium_residential,4.71786356,49,0.01,0.197,258.2258042,0.050761421,12.264,12018.72
10877,43.725067,-83.04895,Michigan,large_residential,4.511510372,47,0.015,0.188,424.4462406,0.079787234,18.396,17292.24
10878,43.618813,-109.970428,Wyoming,small_community,5.229765415,43,0.15,0.218,3157.648605,0.688073394,183.96,158205.6
10879,44.489746,-97.449097,South Dakota,medium_residential,4.931157112,42,0.01,0.205,237.4152112,0.048780488,12.264,10301.76
10880,44.453545,-92.802887,Minnesota,large_residential,4.780576229,49,0.015,0.199,378.4157264,0.075376884,18.396,18028.08
10881,43.755394,-83.146576,Michigan,small_utility,4.537933826,47,5,0.189,139914.0356,26.45502646,6132,5764080
10882,42.372139,-117.622498,Oregon,small_residential,5.445062637,44,0.005,0.227,97.08508358,0.022026432,6.132,5396.16
10883,44.390812,-101.333893,South Dakota,small_community,5.181658745,42,0.15,0.216,3216.473235,0.694444444,183.96,154526.4
10884,44.517632,-96.143677,Minnesota,small_utility,4.862082005,49,5,0.203,121580.221,24.63054187,6132,6009360
10885,44.434566,-91.681122,Wisconsin,small_utility,4.704955578,48,5,0.196,130127.6681,25.51020408,6132,5886720
10886,42.367172,-74.353241,New York,large_residential,4.530846596,53,0.015,0.189,420.3986748,0.079365079,18.396,19499.76
10887,43.186485,-113.248184,Idaho,medium_community,5.32025671,46,2,0.222,40640.18486,9.009009009,2452.8,2256576
10888,44.485405,-99.381805,South Dakota,medium_community,5.094272137,42,2,0.212,44445.03322,9.433962264,2452.8,2060352
10889,44.509216,-93.531525,Minnesota,medium_utility,4.764278412,49,500,0.199,12657007.49,2512.562814,613200,600936000
10890,43.798092,-83.18927,Michigan,medium_residential,4.495149136,47,0.01,0.187,285.5127652,0.053475936,12.264,11528.16
10891,44.458195,-100.6604,South Dakota,large_utility,5.142355919,42,2000,0.214,43617958.18,9345.794393,2452800,2060352000
10892,44.547825,-94.732391,Minnesota,small_utility,4.764787674,49,5,0.199,126556.547,25.12562814,6132,6009360
10893,43.834175,-83.338043,Michigan,medium_community,4.647300243,47,2,0.194,53240.0894,10.30927835,2452.8,2305632
10894,44.449036,-101.287048,South Dakota,small_residential,5.173616886,42,0.005,0.216,107.3824305,0.023148148,6.132,5150.88
10895,44.566452,-94.731995,Minnesota,large_community,4.744123936,49,5,0.198,127749.7414,25.25252525,6132,6009360
10896,43.846684,-83.28299,Michigan,medium_utility,4.659610271,47,500,0.194,13274859.16,2577.319588,613200,576408000
10897,44.321823,-103.782776,South Dakota,small_community,5.362308502,42,0.15,0.223,3010.549981,0.67264574,183.96,154526.4
10898,44.592163,-96.117706,Minnesota,small_community,4.825896263,49,0.15,0.201,3711.320506,0.746268657,183.96,180280.8
10899,43.856201,-83.202423,Michigan,large_community,4.578951836,47,5,0.191,137208.7486,26.17801047,6132,5764080
10900,44.340359,-103.785309,South Dakota,medium_community,5.362308502,42,2,0.223,40140.66641,8.968609865,2452.8,2060352
10901,44.610847,-96.039246,Minnesota,medium_residential,4.864365578,49,0.01,0.203,243.0462906,0.049261084,12.264,12018.72
10902,43.862686,-83.096313,Michigan,small_utility,4.479501247,47,5,0.187,143255.0622,26.73796791,6132,5764080
10903,44.346088,-103.969269,South Dakota,large_residential,5.333053112,42,0.015,0.222,304.0700303,0.067567568,18.396,15452.64
10904,44.629456,-96.06543,Minnesota,small_utility,4.828855515,49,5,0.201,123634.8703,24.87562189,6132,6009360
10905,43.884052,-83.117676,Michigan,large_utility,4.486873627,47,2000,0.187,57207871.97,10695.18717,2452800,2305632000
10906,43.5172,-111.826508,Idaho,medium_utility,5.163808346,46,500,0.215,10808680.29,2325.581395,613200,564144000
10907,44.647366,-96.405792,Minnesota,medium_community,4.920322895,49,2,0.205,47587.59668,9.756097561,2452.8,2403744
10908,44.139778,-85.342255,Michigan,small_community,4.46903801,47,0.15,0.186,4330.873594,0.806451613,183.96,172922.4
10909,42.649151,-75.085938,New York,medium_residential,4.425396442,53,0.01,0.184,294.741464,0.054347826,12.264,12999.84
10910,42.275768,-118.814651,Oregon,large_community,5.532728195,44,5,0.231,93892.28987,21.64502165,6132,5396160
10911,44.654446,-97.662811,South Dakota,large_residential,4.878331661,42,0.015,0.203,363.525717,0.073891626,18.396,15452.64
10912,44.658016,-94.598999,Minnesota,medium_residential,4.753192425,49,0.01,0.198,255.0120222,0.050505051,12.264,12018.72
10913,43.905811,-82.981842,Michigan,small_residential,4.461750507,47,0.005,0.186,144.5982444,0.02688172,6.132,5764.08
10914,43.561016,-111.786224,Idaho,large_residential,5.149607658,46,0.015,0.215,325.1545974,0.069767442,18.396,16924.32
10915,44.680599,-94.96524,Minnesota,medium_community,4.739692211,49,2,0.197,51407.30906,10.15228426,2452.8,2403744
10916,43.945148,-83.156311,Michigan,large_community,4.546922207,47,5,0.189,139637.4528,26.45502646,6132,5764080
10917,41.639782,-70.361816,Massachusetts,small_utility,4.809113026,55,5,0.2,124763.1313,25,6132,6745200
10918,43.057014,-115.038986,Idaho,small_utility,5.564916134,46,5,0.232,92946.84176,21.55172414,6132,5641440
10919,44.698727,-94.912476,Minnesota,small_residential,4.697846413,49,0.005,0.196,130.3245879,0.025510204,6.132,6009.36
10920,43.95158,-83.050049,Michigan,small_residential,4.603332043,47,0.005,0.192,135.7712184,0.026041667,6.132,5764.08
10921,41.639839,-70.283173,Massachusetts,medium_utility,4.857900143,55,500,0.202,12228728.23,2475.247525,613200,674520000
10922,43.368294,-113.302917,Idaho,large_residential,5.415546894,46,0.015,0.226,294.1384102,0.066371681,18.396,16924.32
10923,44.715725,-94.754883,Minnesota,large_utility,4.803004742,49,2000,0.2,49968720.18,10000,2452800,2403744000
10924,43.352295,-78.597076,New York,medium_community,4.499215603,53,2,0.187,57050.94279,10.69518717,2452.8,2599968
10925,44.554707,-102.476257,South Dakota,small_community,5.251245975,42,0.15,0.219,3130.372533,0.684931507,183.96,154526.4
10926,44.436516,-87.729675,Wisconsin,large_residential,4.625407696,48,0.015,0.193,403.2693109,0.077720207,18.396,17660.16
10927,43.301395,-78.166992,New York,small_residential,4.406172752,53,0.005,0.184,148.0136957,0.027173913,6.132,6499.92
10928,41.514256,-122.446701,California,large_utility,5.736785412,41,2000,0.239,35008599.01,8368.200837,2452800,2011296000
10929,44.661636,-100.703308,South Dakota,large_utility,5.118334293,42,2000,0.213,44028408.42,9389.671362,2452800,2060352000
10930,44.659435,-91.244385,Wisconsin,small_residential,4.710165501,48,0.005,0.196,129.9837337,0.025510204,6.132,5886.72
10931,43.303047,-78.061554,New York,small_community,4.413924217,53,0.15,0.184,4432.612893,0.815217391,183.96,194997.6
10932,41.513729,-122.525162,California,medium_utility,5.720448017,41,500,0.238,8814024.342,2100.840336,613200,502824000
10933,44.587284,-102.558685,South Dakota,medium_utility,5.22035265,42,500,0.218,10544473.76,2293.577982,613200,515088000
10934,44.74828,-93.389954,Minnesota,small_utility,4.711875439,49,5,0.196,129936.5626,25.51020408,6132,6009360
10935,43.333584,-78.130737,New York,medium_utility,4.459784508,53,500,0.186,14466198.74,2688.172043,613200,649992000
10936,44.6134,-102.43045,South Dakota,medium_community,5.251136303,42,2,0.219,41739.17216,9.132420091,2452.8,2060352
10937,44.779716,-94.018555,Minnesota,medium_community,4.695979595,49,2,0.196,52150.55863,10.20408163,2452.8,2403744
10938,44.019253,-82.824738,Michigan,large_community,4.596396446,47,5,0.192,135976.0863,26.04166667,6132,5764080
10939,44.622883,-102.58905,South Dakota,small_community,5.260042191,42,0.15,0.219,3125.137702,0.684931507,183.96,154526.4
10940,44.813263,-95.251648,Minnesota,small_utility,4.777418137,49,5,0.199,126221.9588,25.12562814,6132,6009360
10941,44.123642,-83.562653,Michigan,small_utility,4.604866028,47,5,0.192,135725.9899,26.04166667,6132,5764080
10942,42.613808,-74.050354,New York,large_utility,4.683986187,53,2000,0.195,52552214.36,10256.41026,2452800,2599968000
10943,44.549938,-103.997833,South Dakota,small_residential,5.206459045,42,0.005,0.217,106.2133375,0.023041475,6.132,5150.88
10944,44.833088,-96.538452,South Dakota,small_residential,4.812452316,42,0.005,0.201,124.0562786,0.024875622,6.132,5150.88
10945,44.400654,-86.13446,Michigan,medium_community,4.448266029,47,2,0.185,58328.22447,10.81081081,2452.8,2305632
10946,42.441624,-73.145782,Massachusetts,small_community,4.593132019,55,0.15,0.191,4103.554494,0.785340314,183.96,202356
10947,44.658474,-102.619446,South Dakota,medium_residential,5.227787495,42,0.01,0.218,210.5895529,0.04587156,12.264,10301.76
10948,44.847218,-94.857086,Minnesota,medium_utility,4.777723789,49,500,0.199,12621388.39,2512.562814,613200,600936000
10949,42.788589,-74.720032,New York,small_utility,4.452993393,53,5,0.186,144882.6067,26.88172043,6132,6499920
10950,44.577633,-104.133148,Wyoming,large_residential,5.281202316,43,0.015,0.22,309.8467997,0.068181818,18.396,15820.56
10951,44.868961,-95.22464,Minnesota,small_utility,4.836504459,49,5,0.202,122828.2556,24.75247525,6132,6009360
10952,42.864811,-75.007263,New York,large_residential,4.428979397,53,0.015,0.185,439.3666738,0.081081081,18.396,19499.76
10953,44.439922,-106.056366,Wyoming,small_residential,5.181294918,43,0.005,0.216,107.2233031,0.023148148,6.132,5273.52
10954,44.887028,-96.854492,South Dakota,medium_residential,4.864970207,42,0.01,0.203,243.0160843,0.049261084,12.264,10301.76
10955,44.565174,-87.448059,Wisconsin,small_residential,4.670521736,48,0.005,0.195,131.7592873,0.025641026,6.132,5886.72
10956,41.232304,-124.099609,California,medium_utility,4.484974861,41,500,0.187,14308022.89,2673.796791,613200,502824000
10957,44.703236,-102.808777,South Dakota,large_community,5.188924789,42,5,0.216,107065.6404,23.14814815,6132,5150880
10958,44.903614,-94.908569,Minnesota,large_residential,4.769894123,49,0.015,0.199,379.2631827,0.075376884,18.396,18028.08
10959,43.004723,-116.570114,Idaho,small_utility,5.37264061,46,5,0.224,99711.54309,22.32142857,6132,5641440
10960,44.744854,-102.419037,South Dakota,medium_utility,5.188672543,42,500,0.216,10707084.54,2314.814815,613200,515088000
10961,44.860062,-92.096039,Wisconsin,small_utility,4.66372776,48,5,0.194,132631.3912,25.77319588,6132,5886720
10962,42.933174,-75.061157,New York,medium_utility,4.413181782,53,500,0.184,14777861.99,2717.391304,613200,649992000
10963,44.511562,-105.884796,Wyoming,small_residential,5.178024769,43,0.005,0.216,107.2910193,0.023148148,6.132,5273.52
10964,44.942902,-96.855316,South Dakota,small_residential,4.858850479,42,0.005,0.202,122.2633642,0.024752475,6.132,5150.88
10965,44.628632,-87.543793,Wisconsin,large_community,4.674955845,48,5,0.195,131634.3161,25.64102564,6132,5886720
10966,42.465866,-119.363617,Oregon,medium_utility,5.565356731,44,500,0.232,9293948.336,2155.172414,613200,539616000
10967,44.780495,-102.449402,South Dakota,medium_utility,5.211399078,42,500,0.217,10611265.49,2304.147465,613200,515088000
10968,44.660748,-87.723328,Wisconsin,small_residential,4.667479515,48,0.005,0.194,132.5247811,0.025773196,6.132,5886.72
10969,42.281998,-120.261597,Oregon,large_utility,5.506034374,44,2000,0.229,38068593.96,8733.624454,2452800,2158464000
10970,44.785324,-102.686951,South Dakota,large_community,5.20516634,42,5,0.217,106239.7156,23.04147465,6132,5150880
10971,44.669598,-87.590363,Wisconsin,small_residential,4.701479435,48,0.005,0.196,130.2238809,0.025510204,6.132,5886.72
10972,42.343975,-120.076981,Oregon,medium_residential,5.735617161,44,0.01,0.239,175.0786484,0.041841004,12.264,10792.32
10973,44.998161,-96.935181,South Dakota,medium_community,4.872831821,42,2,0.203,48524.80255,9.852216749,2452.8,2060352
10974,44.296021,-83.419556,Michigan,small_community,4.607070923,47,0.15,0.192,4069.830987,0.78125,183.96,172922.4
10975,44.196247,-109.585068,Wyoming,large_community,5.363429546,43,5,0.223,100330.6909,22.42152466,6132,5273520
10976,45.018158,-96.751038,South Dakota,medium_utility,4.847737789,42,500,0.202,12254363.41,2475.247525,613200,515088000
10977,43.003738,-74.929932,New York,small_utility,4.363240242,53,5,0.182,151112.6188,27.47252747,6132,6499920
10978,44.810368,-103.190613,South Dakota,medium_utility,5.218214512,42,500,0.217,10597406.27,2304.147465,613200,515088000
10979,45.03017,-94.563416,Minnesota,large_community,4.784725666,49,5,0.199,126029.1848,25.12562814,6132,6009360
10980,42.357414,-71.811951,Massachusetts,medium_residential,4.861474514,55,0.01,0.203,243.1908275,0.049261084,12.264,13490.4
10981,45.054665,-96.857025,South Dakota,large_utility,4.876004219,42,2000,0.203,48493231.62,9852.216749,2452800,2060352000
10982,44.348274,-83.381622,Michigan,large_utility,4.621705532,47,2000,0.193,53812312.68,10362.6943,2452800,2305632000
10983,44.862267,-102.959778,South Dakota,large_residential,5.191501141,42,0.015,0.216,321.0375229,0.069444444,18.396,15452.64
10984,45.069012,-94.694336,Minnesota,medium_residential,4.793056011,49,0.01,0.2,250.3621901,0.05,12.264,12018.72
10985,42.738609,-118.735321,Oregon,medium_utility,5.239417553,44,500,0.218,10506105.12,2293.577982,613200,539616000
10986,45.035458,-99.678558,South Dakota,medium_residential,5.011143684,42,0.01,0.209,229.154347,0.04784689,12.264,10301.76
10987,44.645523,-85.933533,Michigan,small_community,4.414478302,47,0.15,0.184,4432.056531,0.815217391,183.96,172922.4
10988,44.948048,-102.125275,South Dakota,large_residential,5.126329422,42,0.015,0.214,328.1574109,0.070093458,18.396,15452.64
10989,45.106857,-94.746246,Minnesota,medium_residential,4.75021553,49,0.01,0.198,255.1718347,0.050505051,12.264,12018.72
10990,43.178902,-116.764862,Idaho,small_community,5.405071259,46,0.15,0.225,2960.18299,0.666666667,183.96,169243.2
10991,45.075214,-99.601929,South Dakota,large_community,4.973490238,42,5,0.207,116560.0247,24.15458937,6132,5150880
10992,42.679569,-72.813232,Massachusetts,small_utility,4.757415771,55,5,0.198,127392.819,25.25252525,6132,6745200
10993,45.00985,-101.656433,South Dakota,small_community,5.178694248,42,0.15,0.216,3218.314476,0.694444444,183.96,154526.4
10994,45.086033,-92.159668,Wisconsin,small_community,4.744070053,48,0.15,0.198,3832.535772,0.757575758,183.96,176601.6
10995,44.935177,-103.285767,South Dakota,medium_utility,5.217036247,42,500,0.217,10599799.69,2304.147465,613200,515088000
10996,45.10989,-99.683411,South Dakota,small_residential,5.03418541,42,0.005,0.21,113.5096396,0.023809524,6.132,5150.88
10997,42.318653,-71.063171,Massachusetts,large_residential,4.894904613,55,0.015,0.204,360.5189522,0.073529412,18.396,20235.6
10998,44.962112,-103.157074,South Dakota,medium_residential,5.276037693,42,0.01,0.22,206.7667356,0.045454545,12.264,10301.76
10999,45.185055,-96.859009,South Dakota,small_utility,4.81520319,42,5,0.201,123985.4066,24.87562189,6132,5150880
11000,44.420319,-109.294968,Wyoming,large_community,5.218013287,43,5,0.217,105978.1494,23.04147465,6132,5273520
11001,45.020355,-102.503235,South Dakota,medium_residential,5.218728542,42,0.01,0.217,211.927249,0.046082949,12.264,10301.76
11002,45.14275,-92.182251,Wisconsin,small_residential,4.650583267,48,0.005,0.194,133.006263,0.025773196,6.132,5886.72
11003,44.968292,-103.63382,South Dakota,small_utility,5.235075951,42,5,0.218,105148.1814,22.93577982,6132,5150880
11004,45.084171,-101.663879,South Dakota,large_residential,5.150063038,42,0.015,0.215,325.1258465,0.069767442,18.396,15452.64
11005,42.590206,-71.978027,Massachusetts,medium_community,4.778686047,55,2,0.199,50475.38754,10.05025126,2452.8,2698080
11006,44.988594,-103.610107,South Dakota,small_utility,5.235075951,42,5,0.218,105148.1814,22.93577982,6132,5150880
11007,45.227566,-97.944275,South Dakota,medium_residential,4.962227345,42,0.01,0.207,233.6491679,0.048309179,12.264,10301.76
11008,42.642231,-119.964447,Oregon,large_community,5.68929863,44,5,0.237,88996.75458,21.09704641,6132,5396160
11009,45.060619,-102.772491,South Dakota,small_community,5.153155804,42,0.15,0.215,3249.307159,0.697674419,183.96,154526.4
11010,45.257767,-97.071838,South Dakota,large_utility,4.813451767,42,2000,0.201,49612207.98,9950.248756,2452800,2060352000
11011,43.486881,-115.949493,Idaho,small_residential,5.434234619,46,0.005,0.226,97.70896705,0.022123894,6.132,5641.44
11012,45.134602,-101.774841,South Dakota,small_community,5.123734951,42,0.15,0.213,3298.65003,0.704225352,183.96,154526.4
11013,45.063133,-88.962494,Wisconsin,large_community,4.687045574,48,5,0.195,131294.7796,25.64102564,6132,5886720
11014,45.053005,-103.486359,South Dakota,large_utility,5.205467701,42,2000,0.217,42493426.03,9216.589862,2452800,2060352000
11015,45.237545,-92.228821,Wisconsin,large_utility,4.636210442,48,2000,0.193,53643954.76,10362.6943,2452800,2354688000
11016,45.02993,-104.092407,Montana,medium_residential,5.263446808,51,0.01,0.219,208.2077488,0.0456621,12.264,12509.28
11017,45.314598,-95.033051,Minnesota,large_residential,4.803010941,49,0.015,0.2,374.7649177,0.075,18.396,18028.08
11018,44.567299,-109.170502,Wyoming,medium_community,5.191938877,43,2,0.216,42801.39414,9.259259259,2452.8,2109408
11019,45.332016,-94.900269,Minnesota,small_residential,4.758237362,49,0.005,0.198,127.3708224,0.025252525,6.132,6009.36
11020,44.585678,-109.174789,Wyoming,large_residential,5.191938877,43,0.015,0.216,321.010456,0.069444444,18.396,15820.56
11021,45.289806,-92.119263,Wisconsin,small_residential,4.712870121,48,0.005,0.196,129.9091386,0.025510204,6.132,5886.72
11022,45.10767,-103.785278,South Dakota,large_utility,5.206781864,42,2000,0.217,42482700.92,9216.589862,2452800,2060352000
11023,42.927315,-72.791962,Vermont,large_residential,4.669218063,54,0.015,0.195,395.3882259,0.076923077,18.396,19867.68
11024,45.15778,-103.314575,South Dakota,large_utility,5.242521763,42,2000,0.218,41999536.9,9174.311927,2452800,2060352000
11025,42.994816,-119.076294,Oregon,small_community,5.477378368,44,0.15,0.228,2882.669888,0.657894737,183.96,161884.8
11026,45.40517,-94.766144,Minnesota,large_residential,4.815962791,49,0.015,0.201,371.8975528,0.074626866,18.396,18028.08
11027,45.150463,-103.97699,South Dakota,large_community,5.215024948,42,5,0.217,106038.8775,23.04147465,6132,5150880
11028,43.421837,-117.198639,Oregon,medium_utility,5.3203125,44,500,0.222,10159939.68,2252.252252,613200,539616000
11029,45.448975,-95.827393,Minnesota,medium_residential,4.738858223,49,0.01,0.197,257.081781,0.050761421,12.264,12018.72
11030,45.196735,-103.850739,South Dakota,small_utility,5.225476742,42,5,0.218,105341.3387,22.93577982,6132,5150880
11031,45.16486,-87.702271,Michigan,small_utility,4.724312782,47,5,0.197,128936.6483,25.38071066,6132,5764080
11032,45.236725,-103.537415,South Dakota,medium_residential,5.218982697,42,0.01,0.217,211.9169286,0.046082949,12.264,10301.76
11033,45.480511,-94.844208,Minnesota,small_community,4.78190136,49,0.15,0.199,3783.108621,0.753768844,183.96,180280.8
11034,45.22831,-103.934875,South Dakota,small_residential,5.228130817,42,0.005,0.218,105.2878619,0.02293578,6.132,5150.88
11035,45.501724,-95.136169,Minnesota,small_utility,4.788314819,49,5,0.2,125305.0442,25,6132,6009360
11036,45.243145,-103.990173,South Dakota,large_community,5.221722126,42,5,0.218,105417.0832,22.93577982,6132,5150880
11037,45.523487,-95.827148,Minnesota,small_utility,4.739808083,49,5,0.197,128515.1308,25.38071066,6132,6009360
11038,44.953114,-107.555939,Wyoming,small_community,4.815536022,43,0.15,0.201,3719.305116,0.746268657,183.96,158205.6
11039,45.542027,-96.226074,Minnesota,medium_utility,4.776079178,49,500,0.199,12625734.48,2512.562814,613200,600936000
11040,45.432842,-101.406372,South Dakota,small_utility,5.090564728,42,5,0.212,111193.5053,23.58490566,6132,5150880
11041,45.231888,-87.346558,Michigan,medium_utility,4.580976009,47,500,0.191,13714812.09,2617.801047,613200,576408000
11042,45.327698,-103.576233,South Dakota,large_utility,5.214859486,42,2000,0.217,42416896.81,9216.589862,2452800,2060352000
11043,45.577332,-95.294678,Minnesota,small_utility,4.793002129,49,5,0.2,125182.5023,25,6132,6009360
11044,45.37529,-103.129913,South Dakota,medium_community,5.243890285,42,2,0.218,41988.57609,9.174311927,2452.8,2060352
11045,45.260838,-87.235596,Wisconsin,small_community,4.663169384,48,0.15,0.194,3979.418182,0.773195876,183.96,176601.6
11046,44.836761,-109.28685,Wyoming,large_utility,5.041061878,43,2000,0.21,45341920.83,9523.809524,2452800,2109408000
11047,45.40691,-102.920837,South Dakota,medium_residential,5.199063301,42,0.01,0.217,212.7288551,0.046082949,12.264,10301.76
11048,43.741703,-75.561493,New York,medium_community,4.489977837,53,2,0.187,57168.32049,10.69518717,2452.8,2599968
11049,45.335461,-104.269684,Montana,large_residential,5.209114552,51,0.015,0.217,318.4775759,0.069124424,18.396,18763.92
11050,45.491646,-101.731689,South Dakota,large_community,5.110910892,42,5,0.213,110230.895,23.4741784,6132,5150880
11051,43.609673,-117.322281,Oregon,medium_utility,5.256180286,44,500,0.219,10424779.51,2283.105023,613200,539616000
11052,45.424274,-103.242737,South Dakota,large_residential,5.195047855,42,0.015,0.216,320.8183472,0.069444444,18.396,15452.64
11053,45.31435,-87.200592,Wisconsin,small_utility,4.570773125,48,5,0.19,138177.7065,26.31578947,6132,5886720
11054,45.374443,-104.248779,Montana,large_utility,5.204945564,51,2000,0.217,42497688.78,9216.589862,2452800,2501856000
11055,45.506691,-102.159729,South Dakota,large_utility,5.092836857,42,2000,0.212,44457558.86,9433.962264,2452800,2060352000
11056,43.833218,-75.74176,New York,small_residential,4.393221378,53,0.005,0.183,149.2612478,0.027322404,6.132,6499.92
11057,45.440727,-103.56485,South Dakota,medium_community,5.175960064,42,2,0.216,42933.52721,9.259259259,2452.8,2060352
11058,45.689262,-95.319946,Minnesota,medium_community,4.69022131,49,2,0.195,52482.35209,10.25641026,2452.8,2403744
11059,45.10006,-107.772919,Montana,small_utility,4.884918213,51,5,0.204,120418.6577,24.50980392,6132,6254640
11060,45.545261,-102.137299,South Dakota,large_residential,5.117729187,42,0.015,0.213,330.2521066,0.070422535,18.396,15452.64
11061,43.549301,-74.087494,New York,small_utility,4.624801636,53,5,0.193,134440.7192,25.90673575,6132,6499920
11062,45.488266,-103.411133,South Dakota,large_community,5.153752327,42,5,0.215,108297.7022,23.25581395,6132,5150880
11063,43.567219,-74.080566,New York,large_residential,4.57494688,53,0.015,0.191,411.9865877,0.078534031,18.396,19499.76
11064,45.566341,-102.433228,South Dakota,small_residential,5.129825115,42,0.005,0.214,109.3112632,0.023364486,6.132,5150.88
11065,43.164841,-72.108154,New Hampshire,medium_residential,4.718017101,52,0.01,0.197,258.2174006,0.050761421,12.264,12754.56
11066,45.659,-100.947449,South Dakota,medium_community,5.000306606,42,2,0.208,46151.01612,9.615384615,2452.8,2060352
11067,45.4837,-104.291595,Montana,small_utility,5.262198925,51,5,0.219,104128.5617,22.83105023,6132,6254640
11068,45.77742,-94.731201,Minnesota,large_utility,4.712547779,49,2000,0.196,51967209.81,10204.08163,2452800,2403744000
11069,45.502224,-104.294342,Montana,large_utility,5.262198925,51,2000,0.219,41651424.68,9132.420091,2452800,2501856000
11070,45.518829,-104.323547,Montana,large_utility,5.19860363,51,2000,0.217,42549532.99,9216.589862,2452800,2501856000
11071,45.779499,-92.887329,Minnesota,medium_utility,4.62719202,49,500,0.193,13437126.78,2590.673575,613200,600936000
11072,45.218063,-107.904663,Montana,large_residential,4.941395283,51,0.015,0.206,353.6597895,0.072815534,18.396,18763.92
11073,45.835709,-94.970551,Minnesota,small_utility,4.755730629,49,5,0.198,127437.9592,25.25252525,6132,6009360
11074,42.961559,-70.806885,New Hampshire,medium_residential,4.798855782,52,0.01,0.2,250.0596089,0.05,12.264,12754.56
11075,45.85891,-95.906372,Minnesota,small_community,4.705937386,49,0.15,0.196,3903.015581,0.765306122,183.96,180280.8
11076,43.860973,-74.877014,New York,small_utility,4.415210247,53,5,0.184,147710.7265,27.17391304,6132,6499920
11077,45.643513,-103.324707,South Dakota,small_community,5.160511494,42,0.15,0.215,3244.675662,0.697674419,183.96,154526.4
11078,43.014637,-121.216736,Oregon,medium_community,5.706132412,44,2,0.238,35344.54823,8.403361345,2452.8,2158464
11079,45.888577,-94.67514,Minnesota,large_community,4.691604614,49,5,0.195,131167.1946,25.64102564,6132,6009360
11080,43.390385,-119.665833,Oregon,small_utility,5.417952061,44,5,0.226,98002.61157,22.12389381,6132,5396160
11081,45.9081,-94.755005,Minnesota,large_utility,4.717749119,49,2000,0.197,51646413.62,10152.28426,2452800,2403744000
11082,45.63578,-104.260635,Montana,medium_utility,5.135047436,51,500,0.214,10920009.42,2336.448598,613200,625464000
